%time(s),x1,x2,x3,x4,x5,u1,u2,y1,y2,y3,y4
1.2700008e-01,7.0473732e+01,4.3634976e+02,2.4294609e+01,2.7685469e-01,1.7195959e-02,1.2000000e+01,0.0000000e+00,1.7453990e+02,8.6517086e+00,1.0000000e+01,6.0962510e-01
1.2800008e-01,7.0326584e+01,4.4005621e+02,2.4730959e+01,2.7906519e-01,1.7472813e-02,1.2000000e+01,0.0000000e+00,1.7602249e+02,8.7207870e+00,1.0000000e+01,6.0962510e-01
1.2900008e-01,7.0179260e+01,4.4375406e+02,2.5171015e+01,2.8127569e-01,1.7751878e-02,1.2000000e+01,0.0000000e+00,1.7750163e+02,8.7898645e+00,1.0000000e+01,6.0962510e-01
1.3000008e-01,7.0031784e+01,4.4744330e+02,2.5614769e+01,2.8348619e-01,1.8033154e-02,1.2000000e+01,0.0000000e+00,1.7897733e+02,8.8589430e+00,1.0000000e+01,6.0962510e-01
1.3100009e-01,6.9884186e+01,4.5112393e+02,2.6062212e+01,2.8569669e-01,1.8316641e-02,1.2000000e+01,0.0000000e+00,1.8044957e+02,8.9280214e+00,1.0000000e+01,6.0962510e-01
1.3200009e-01,6.9736481e+01,4.5479596e+02,2.6513336e+01,2.8790718e-01,1.8602338e-02,1.2000000e+01,0.0000000e+00,1.8191838e+02,8.9970989e+00,1.0000000e+01,6.0962510e-01
1.3300009e-01,6.9588692e+01,4.5845935e+02,2.6968132e+01,2.9011768e-01,1.8890245e-02,1.2000000e+01,0.0000000e+00,1.8338374e+02,9.0661774e+00,1.0000000e+01,6.0962510e-01
1.3400009e-01,6.9440834e+01,4.6211411e+02,2.7426592e+01,2.9232818e-01,1.9180363e-02,1.2000000e+01,0.0000000e+00,1.8484564e+02,9.1352549e+00,1.0000000e+01,6.0962510e-01
1.3500009e-01,6.9292938e+01,4.6576025e+02,2.7888706e+01,2.9453868e-01,1.9472692e-02,1.2000000e+01,0.0000000e+00,1.8630411e+02,9.2043333e+00,1.0000000e+01,6.0962510e-01
1.3600010e-01,6.9145012e+01,4.6939777e+02,2.8354467e+01,2.9674917e-01,1.9767230e-02,1.2000000e+01,0.0000000e+00,1.8775911e+02,9.2734108e+00,1.0000000e+01,6.0962510e-01
1.3700010e-01,6.8997086e+01,4.7302664e+02,2.8823866e+01,2.9895967e-01,2.0063980e-02,1.2000000e+01,0.0000000e+00,1.8921066e+02,9.3424892e+00,1.0000000e+01,6.0962510e-01
1.3800010e-01,6.8849167e+01,4.7664688e+02,2.9296892e+01,3.0117017e-01,2.0362940e-02,1.2000000e+01,0.0000000e+00,1.9065875e+02,9.4115677e+00,1.0000000e+01,6.0962510e-01
1.3900010e-01,6.8701271e+01,4.8025848e+02,2.9773539e+01,3.0338067e-01,2.0664111e-02,1.2000000e+01,0.0000000e+00,1.9210339e+02,9.4806452e+00,1.0000000e+01,6.0962510e-01
1.4000010e-01,6.8553413e+01,4.8386145e+02,3.0253798e+01,3.0559117e-01,2.0967491e-02,1.2000000e+01,0.0000000e+00,1.9354459e+02,9.5497236e+00,1.0000000e+01,6.0962510e-01
1.4100011e-01,6.8405617e+01,4.8745578e+02,3.0737659e+01,3.0780166e-01,2.1273082e-02,1.2000000e+01,0.0000000e+00,1.9498232e+02,9.6188011e+00,1.0000000e+01,6.0962510e-01
1.4200011e-01,6.8257889e+01,4.9104147e+02,3.1225115e+01,3.1001216e-01,2.1580884e-02,1.2000000e+01,0.0000000e+00,1.9641660e+02,9.6878796e+00,1.0000000e+01,6.0962510e-01
1.4300011e-01,6.8110245e+01,4.9461856e+02,3.1716156e+01,3.1222266e-01,2.1890897e-02,1.2000000e+01,0.0000000e+00,1.9784743e+02,9.7569580e+00,1.0000000e+01,6.0962510e-01
1.4400011e-01,6.7962692e+01,4.9818704e+02,3.2210773e+01,3.1443316e-01,2.2203119e-02,1.2000000e+01,0.0000000e+00,1.9927483e+02,9.8260355e+00,1.0000000e+01,6.0962510e-01
1.4500012e-01,6.7815247e+01,5.0174689e+02,3.2708961e+01,3.1664366e-01,2.2517553e-02,1.2000000e+01,0.0000000e+00,2.0069876e+02,9.8951139e+00,1.0000000e+01,6.0962510e-01
1.4600012e-01,6.7667923e+01,5.0529813e+02,3.3210709e+01,3.1885415e-01,2.2834197e-02,1.2000000e+01,0.0000000e+00,2.0211925e+02,9.9641914e+00,1.0000000e+01,6.0962510e-01
1.4700012e-01,6.7520729e+01,5.0884079e+02,3.3716007e+01,3.2106465e-01,2.3153052e-02,1.2000000e+01,0.0000000e+00,2.0353632e+02,1.0033270e+01,1.0000000e+01,6.0962510e-01
1.4800012e-01,6.7373672e+01,5.1237488e+02,3.4224850e+01,3.2327515e-01,2.3474116e-02,1.2000000e+01,0.0000000e+00,2.0494995e+02,1.0102348e+01,1.0000000e+01,6.0962510e-01
1.4900012e-01,6.7226768e+01,5.1590039e+02,3.4737225e+01,3.2548565e-01,2.3797391e-02,1.2000000e+01,0.0000000e+00,2.0636015e+02,1.0171426e+01,1.0000000e+01,6.0962510e-01
1.5000013e-01,6.7080017e+01,5.1941730e+02,3.5253124e+01,3.2769614e-01,2.4122877e-02,1.2000000e+01,0.0000000e+00,2.0776692e+02,1.0240504e+01,1.0000000e+01,6.0962510e-01
1.5100013e-01,6.6933441e+01,5.2292566e+02,3.5772541e+01,3.2990664e-01,2.4450574e-02,1.2000000e+01,0.0000000e+00,2.0917027e+02,1.0309582e+01,1.0000000e+01,6.0962510e-01
1.5200013e-01,6.6787041e+01,5.2642548e+02,3.6295467e+01,3.3211714e-01,2.4780480e-02,1.2000000e+01,0.0000000e+00,2.1057019e+02,1.0378660e+01,1.0000000e+01,6.0962510e-01
1.5300013e-01,6.6640823e+01,5.2991675e+02,3.6821892e+01,3.3432764e-01,2.5112597e-02,1.2000000e+01,0.0000000e+00,2.1196671e+02,1.0447739e+01,1.0000000e+01,6.0962510e-01
1.5400013e-01,6.6494797e+01,5.3339948e+02,3.7351807e+01,3.3653814e-01,2.5446925e-02,1.2000000e+01,0.0000000e+00,2.1335979e+02,1.0516816e+01,1.0000000e+01,6.0962510e-01
1.5500014e-01,6.6348969e+01,5.3687366e+02,3.7885204e+01,3.3874863e-01,2.5783464e-02,1.2000000e+01,0.0000000e+00,2.1474947e+02,1.0585895e+01,1.0000000e+01,6.0962510e-01
1.5600014e-01,6.6203346e+01,5.4033936e+02,3.8422077e+01,3.4095913e-01,2.6122212e-02,1.2000000e+01,0.0000000e+00,2.1613574e+02,1.0654972e+01,1.0000000e+01,6.0962510e-01
1.5700014e-01,6.6057938e+01,5.4379657e+02,3.8962418e+01,3.4316963e-01,2.6463171e-02,1.2000000e+01,0.0000000e+00,2.1751863e+02,1.0724051e+01,1.0000000e+01,6.0962510e-01
1.5800014e-01,6.5912750e+01,5.4724530e+02,3.9506214e+01,3.4538013e-01,2.6806341e-02,1.2000000e+01,0.0000000e+00,2.1889812e+02,1.0793128e+01,1.0000000e+01,6.0962510e-01
1.5900014e-01,6.5767792e+01,5.5068555e+02,4.0053459e+01,3.4759063e-01,2.7151722e-02,1.2000000e+01,0.0000000e+00,2.2027422e+02,1.0862206e+01,1.0000000e+01,6.0962510e-01
1.6000015e-01,6.5623062e+01,5.5411731e+02,4.0604145e+01,3.4980112e-01,2.7499313e-02,1.2000000e+01,0.0000000e+00,2.2164693e+02,1.0931285e+01,1.0000000e+01,6.0962510e-01
1.6100015e-01,6.5478569e+01,5.5754065e+02,4.1158264e+01,3.5201162e-01,2.7849114e-02,1.2000000e+01,0.0000000e+00,2.2301627e+02,1.1000362e+01,1.0000000e+01,6.0962510e-01
1.6200015e-01,6.5334312e+01,5.6095557e+02,4.1715805e+01,3.5422212e-01,2.8201126e-02,1.2000000e+01,0.0000000e+00,2.2438223e+02,1.1069441e+01,1.0000000e+01,6.0962510e-01
1.6300015e-01,6.5190308e+01,5.6436206e+02,4.2276760e+01,3.5643262e-01,2.8555349e-02,1.2000000e+01,0.0000000e+00,2.2574483e+02,1.1138518e+01,1.0000000e+01,6.0962510e-01
1.6400015e-01,6.5046547e+01,5.6776013e+02,4.2841122e+01,3.5864311e-01,2.8911781e-02,1.2000000e+01,0.0000000e+00,2.2710405e+02,1.1207597e+01,1.0000000e+01,6.0962510e-01
1.6500016e-01,6.4903046e+01,5.7114984e+02,4.3408882e+01,3.6085361e-01,2.9270424e-02,1.2000000e+01,0.0000000e+00,2.2845995e+02,1.1276675e+01,1.0000000e+01,6.0962510e-01
1.6600016e-01,6.4759804e+01,5.7453119e+02,4.3980034e+01,3.6306411e-01,2.9631278e-02,1.2000000e+01,0.0000000e+00,2.2981248e+02,1.1345753e+01,1.0000000e+01,6.0962510e-01
1.6700016e-01,6.4616821e+01,5.7790417e+02,4.4554565e+01,3.6527461e-01,2.9994342e-02,1.2000000e+01,0.0000000e+00,2.3116167e+02,1.1414831e+01,1.0000000e+01,6.0962510e-01
1.6800016e-01,6.4474106e+01,5.8126880e+02,4.5132469e+01,3.6748511e-01,3.0359617e-02,1.2000000e+01,0.0000000e+00,2.3250752e+02,1.1483909e+01,1.0000000e+01,6.0962510e-01
1.6900016e-01,6.4331665e+01,5.8462512e+02,4.5713737e+01,3.6969560e-01,3.0727101e-02,1.2000000e+01,0.0000000e+00,2.3385005e+02,1.1552987e+01,1.0000000e+01,6.0962510e-01
1.7000017e-01,6.4189491e+01,5.8797314e+02,4.6298363e+01,3.7190610e-01,3.1096797e-02,1.2000000e+01,0.0000000e+00,2.3518925e+02,1.1622066e+01,1.0000000e+01,6.0962510e-01
1.7100017e-01,6.4047600e+01,5.9131287e+02,4.6886337e+01,3.7411660e-01,3.1468704e-02,1.2000000e+01,0.0000000e+00,2.3652515e+02,1.1691143e+01,1.0000000e+01,6.0962510e-01
1.7200017e-01,6.3905983e+01,5.9464429e+02,4.7477650e+01,3.7632710e-01,3.1842820e-02,1.2000000e+01,0.0000000e+00,2.3785771e+02,1.1760221e+01,1.0000000e+01,6.0962510e-01
1.7300017e-01,6.3764648e+01,5.9796747e+02,4.8072292e+01,3.7853760e-01,3.2219149e-02,1.2000000e+01,0.0000000e+00,2.3918700e+02,1.1829299e+01,1.0000000e+01,6.0962510e-01
1.7400017e-01,6.3623600e+01,6.0128241e+02,4.8670261e+01,3.8074809e-01,3.2597687e-02,1.2000000e+01,0.0000000e+00,2.4051297e+02,1.1898377e+01,1.0000000e+01,6.0962510e-01
1.7500018e-01,6.3482838e+01,6.0458911e+02,4.9271545e+01,3.8295859e-01,3.2978434e-02,1.2000000e+01,0.0000000e+00,2.4183565e+02,1.1967456e+01,1.0000000e+01,6.0962510e-01
1.7600018e-01,6.3342365e+01,6.0788757e+02,4.9876133e+01,3.8516909e-01,3.3361394e-02,1.2000000e+01,0.0000000e+00,2.4315503e+02,1.2036533e+01,1.0000000e+01,6.0962510e-01
1.7700018e-01,6.3202183e+01,6.1117786e+02,5.0484020e+01,3.8737959e-01,3.3746563e-02,1.2000000e+01,0.0000000e+00,2.4447115e+02,1.2105612e+01,1.0000000e+01,6.0962510e-01
1.7800018e-01,6.3062294e+01,6.1445996e+02,5.1095200e+01,3.8959008e-01,3.4133941e-02,1.2000000e+01,0.0000000e+00,2.4578398e+02,1.2174689e+01,1.0000000e+01,6.0962510e-01
1.7900018e-01,6.2922699e+01,6.1773395e+02,5.1709660e+01,3.9180058e-01,3.4523532e-02,1.2000000e+01,0.0000000e+00,2.4709358e+02,1.2243768e+01,1.0000000e+01,6.0962510e-01
1.8000019e-01,6.2783401e+01,6.2099976e+02,5.2327393e+01,3.9401108e-01,3.4915332e-02,1.2000000e+01,0.0000000e+00,2.4839990e+02,1.2312845e+01,1.0000000e+01,6.0962510e-01
1.8100019e-01,6.2644402e+01,6.2425745e+02,5.2948391e+01,3.9622158e-01,3.5309345e-02,1.2000000e+01,0.0000000e+00,2.4970299e+02,1.2381924e+01,1.0000000e+01,6.0962510e-01
1.8200019e-01,6.2505703e+01,6.2750702e+02,5.3572647e+01,3.9843208e-01,3.5705566e-02,1.2000000e+01,0.0000000e+00,2.5100281e+02,1.2451002e+01,1.0000000e+01,6.0962510e-01
1.8300019e-01,6.2367306e+01,6.3074854e+02,5.4200153e+01,4.0064257e-01,3.6103997e-02,1.2000000e+01,0.0000000e+00,2.5229942e+02,1.2520080e+01,1.0000000e+01,6.0962510e-01
1.8400019e-01,6.2229210e+01,6.3398193e+02,5.4830902e+01,4.0285307e-01,3.6504641e-02,1.2000000e+01,0.0000000e+00,2.5359277e+02,1.2589158e+01,1.0000000e+01,6.0962510e-01
1.8500020e-01,6.2091419e+01,6.3720728e+02,5.5464886e+01,4.0506357e-01,3.6907494e-02,1.2000000e+01,0.0000000e+00,2.5488292e+02,1.2658236e+01,1.0000000e+01,6.0962510e-01
1.8600020e-01,6.1953934e+01,6.4042462e+02,5.6102093e+01,4.0727407e-01,3.7312556e-02,1.2000000e+01,0.0000000e+00,2.5616986e+02,1.2727314e+01,1.0000000e+01,6.0962510e-01
1.8700020e-01,6.1816753e+01,6.4363391e+02,5.6742516e+01,4.0948457e-01,3.7719831e-02,1.2000000e+01,0.0000000e+00,2.5745358e+02,1.2796392e+01,1.0000000e+01,6.0962510e-01
1.8800020e-01,6.1679878e+01,6.4683521e+02,5.7386150e+01,4.1169506e-01,3.8129315e-02,1.2000000e+01,0.0000000e+00,2.5873410e+02,1.2865470e+01,1.0000000e+01,6.0962510e-01
1.8900020e-01,6.1543312e+01,6.5002850e+02,5.8032986e+01,4.1390556e-01,3.8541012e-02,1.2000000e+01,0.0000000e+00,2.6001141e+02,1.2934548e+01,1.0000000e+01,6.0962510e-01
1.9000021e-01,6.1407055e+01,6.5321387e+02,5.8683014e+01,4.1611606e-01,3.8954917e-02,1.2000000e+01,0.0000000e+00,2.6128555e+02,1.3003626e+01,1.0000000e+01,6.0962510e-01
1.9100021e-01,6.1271107e+01,6.5639130e+02,5.9336227e+01,4.1832656e-01,3.9371032e-02,1.2000000e+01,0.0000000e+00,2.6255652e+02,1.3072704e+01,1.0000000e+01,6.0962510e-01
1.9200021e-01,6.1135468e+01,6.5956079e+02,5.9992619e+01,4.2053705e-01,3.9789360e-02,1.2000000e+01,0.0000000e+00,2.6382431e+02,1.3141783e+01,1.0000000e+01,6.0962510e-01
1.9300021e-01,6.1000141e+01,6.6272235e+02,6.0652180e+01,4.2274755e-01,4.0209897e-02,1.2000000e+01,0.0000000e+00,2.6508896e+02,1.3210860e+01,1.0000000e+01,6.0962510e-01
1.9400021e-01,6.0865128e+01,6.6587604e+02,6.1314903e+01,4.2495805e-01,4.0632643e-02,1.2000000e+01,0.0000000e+00,2.6635043e+02,1.3279939e+01,1.0000000e+01,6.0962510e-01
1.9500022e-01,6.0730423e+01,6.6902185e+02,6.1980778e+01,4.2716855e-01,4.1057602e-02,1.2000000e+01,0.0000000e+00,2.6760873e+02,1.3349016e+01,1.0000000e+01,6.0962510e-01
1.9600022e-01,6.0596031e+01,6.7215979e+02,6.2649799e+01,4.2937905e-01,4.1484769e-02,1.2000000e+01,0.0000000e+00,2.6886392e+02,1.3418095e+01,1.0000000e+01,6.0962510e-01
1.9700022e-01,6.0461952e+01,6.7528992e+02,6.3321960e+01,4.3158954e-01,4.1914150e-02,1.2000000e+01,0.0000000e+00,2.7011597e+02,1.3487173e+01,1.0000000e+01,6.0962510e-01
1.9800022e-01,6.0328186e+01,6.7841217e+02,6.3997250e+01,4.3380004e-01,4.2345740e-02,1.2000000e+01,0.0000000e+00,2.7136487e+02,1.3556251e+01,1.0000000e+01,6.0962510e-01
1.9900022e-01,6.0194733e+01,6.8152667e+02,6.4675659e+01,4.3601054e-01,4.2779539e-02,1.2000000e+01,0.0000000e+00,2.7261069e+02,1.3625329e+01,1.0000000e+01,6.0962510e-01
2.0000023e-01,6.0061592e+01,6.8463336e+02,6.5357185e+01,4.3822104e-01,4.3215550e-02,1.2000000e+01,0.0000000e+00,2.7385336e+02,1.3694407e+01,1.0000000e+01,6.0962510e-01
2.0100023e-01,5.9928764e+01,6.8773230e+02,6.6041817e+01,4.4043154e-01,4.3653771e-02,1.2000000e+01,0.0000000e+00,2.7509293e+02,1.3763485e+01,1.0000000e+01,6.0962510e-01
2.0200023e-01,5.9796249e+01,6.9082349e+02,6.6729546e+01,4.4264203e-01,4.4094201e-02,1.2000000e+01,0.0000000e+00,2.7632941e+02,1.3832562e+01,1.0000000e+01,6.0962510e-01
2.0300023e-01,5.9664051e+01,6.9390692e+02,6.7420372e+01,4.4485253e-01,4.4536844e-02,1.2000000e+01,0.0000000e+00,2.7756277e+02,1.3901641e+01,1.0000000e+01,6.0962510e-01
2.0400023e-01,5.9532166e+01,6.9698267e+02,6.8114281e+01,4.4706303e-01,4.4981696e-02,1.2000000e+01,0.0000000e+00,2.7879306e+02,1.3970719e+01,1.0000000e+01,6.0962510e-01
2.0500024e-01,5.9400593e+01,7.0005072e+02,6.8811264e+01,4.4927353e-01,4.5428760e-02,1.2000000e+01,0.0000000e+00,2.8002029e+02,1.4039797e+01,1.0000000e+01,6.0962510e-01
2.0600024e-01,5.9269333e+01,7.0311108e+02,6.9511314e+01,4.5148402e-01,4.5878034e-02,1.2000000e+01,0.0000000e+00,2.8124445e+02,1.4108875e+01,1.0000000e+01,6.0962510e-01
2.0700024e-01,5.9138390e+01,7.0616382e+02,7.0214424e+01,4.5369452e-01,4.6329517e-02,1.2000000e+01,0.0000000e+00,2.8246555e+02,1.4177953e+01,1.0000000e+01,6.0962510e-01
2.0800024e-01,5.9007759e+01,7.0920892e+02,7.0920586e+01,4.5590502e-01,4.6783213e-02,1.2000000e+01,0.0000000e+00,2.8368356e+02,1.4247031e+01,1.0000000e+01,6.0962510e-01
2.0900024e-01,5.8877441e+01,7.1224640e+02,7.1629791e+01,4.5811552e-01,4.7239117e-02,1.2000000e+01,0.0000000e+00,2.8489856e+02,1.4316110e+01,1.0000000e+01,6.0962510e-01
2.1000025e-01,5.8747437e+01,7.1527625e+02,7.2342041e+01,4.6032602e-01,4.7697231e-02,1.2000000e+01,0.0000000e+00,2.8611050e+02,1.4385187e+01,1.0000000e+01,6.0962510e-01
2.1100025e-01,5.8617744e+01,7.1829852e+02,7.3057320e+01,4.6253651e-01,4.8157558e-02,1.2000000e+01,0.0000000e+00,2.8731943e+02,1.4454266e+01,1.0000000e+01,6.0962510e-01
2.1200025e-01,5.8488365e+01,7.2131323e+02,7.3775620e+01,4.6474701e-01,4.8620094e-02,1.2000000e+01,0.0000000e+00,2.8852530e+02,1.4523343e+01,1.0000000e+01,6.0962510e-01
2.1300025e-01,5.8359299e+01,7.2432043e+02,7.4496933e+01,4.6695751e-01,4.9084842e-02,1.2000000e+01,0.0000000e+00,2.8972818e+02,1.4592422e+01,1.0000000e+01,6.0962510e-01
2.1400025e-01,5.8230545e+01,7.2732007e+02,7.5221252e+01,4.6916801e-01,4.9551800e-02,1.2000000e+01,0.0000000e+00,2.9092804e+02,1.4661500e+01,1.0000000e+01,6.0962510e-01
2.1500026e-01,5.8102104e+01,7.3031219e+02,7.5948570e+01,4.7137851e-01,5.0020967e-02,1.2000000e+01,0.0000000e+00,2.9212488e+02,1.4730577e+01,1.0000000e+01,6.0962510e-01
2.1600026e-01,5.7973976e+01,7.3329681e+02,7.6678879e+01,4.7358900e-01,5.0492346e-02,1.2000000e+01,0.0000000e+00,2.9331873e+02,1.4799656e+01,1.0000000e+01,6.0962510e-01
2.1700026e-01,5.7846157e+01,7.3627399e+02,7.7412178e+01,4.7579950e-01,5.0965935e-02,1.2000000e+01,0.0000000e+00,2.9450961e+02,1.4868733e+01,1.0000000e+01,6.0962510e-01
2.1800026e-01,5.7718651e+01,7.3924371e+02,7.8148453e+01,4.7801000e-01,5.1441733e-02,1.2000000e+01,0.0000000e+00,2.9569748e+02,1.4937812e+01,1.0000000e+01,6.0962510e-01
2.1900027e-01,5.7591454e+01,7.4220599e+02,7.8887695e+01,4.8022050e-01,5.1919743e-02,1.2000000e+01,0.0000000e+00,2.9688242e+02,1.5006889e+01,1.0000000e+01,6.0962510e-01
2.2000027e-01,5.7464569e+01,7.4516083e+02,7.9629898e+01,4.8243099e-01,5.2399963e-02,1.2000000e+01,0.0000000e+00,2.9806433e+02,1.5075968e+01,1.0000000e+01,6.0962510e-01
2.2100027e-01,5.7337994e+01,7.4810828e+02,8.0375061e+01,4.8464149e-01,5.2882396e-02,1.2000000e+01,0.0000000e+00,2.9924332e+02,1.5145046e+01,1.0000000e+01,6.0962510e-01
2.2200027e-01,5.7211727e+01,7.5104834e+02,8.1123169e+01,4.8685199e-01,5.3367037e-02,1.2000000e+01,0.0000000e+00,3.0041934e+02,1.5214124e+01,1.0000000e+01,6.0962510e-01
2.2300027e-01,5.7085770e+01,7.5398108e+02,8.1874214e+01,4.8906249e-01,5.3853888e-02,1.2000000e+01,0.0000000e+00,3.0159244e+02,1.5283202e+01,1.0000000e+01,6.0962510e-01
2.2400028e-01,5.6960121e+01,7.5690643e+02,8.2628197e+01,4.9127299e-01,5.4342952e-02,1.2000000e+01,0.0000000e+00,3.0276257e+02,1.5352280e+01,1.0000000e+01,6.0962510e-01
2.2500028e-01,5.6834782e+01,7.5982446e+02,8.3385101e+01,4.9348348e-01,5.4834224e-02,1.2000000e+01,0.0000000e+00,3.0392978e+02,1.5421358e+01,1.0000000e+01,6.0962510e-01
2.2600028e-01,5.6709747e+01,7.6273517e+02,8.4144928e+01,4.9569398e-01,5.5327706e-02,1.2000000e+01,0.0000000e+00,3.0509409e+02,1.5490437e+01,1.0000000e+01,6.0962510e-01
2.2700028e-01,5.6585022e+01,7.6563861e+02,8.4907661e+01,4.9790448e-01,5.5823401e-02,1.2000000e+01,0.0000000e+00,3.0625546e+02,1.5559514e+01,1.0000000e+01,6.0962510e-01
2.2800028e-01,5.6460606e+01,7.6853479e+02,8.5673302e+01,5.0011498e-01,5.6321304e-02,1.2000000e+01,0.0000000e+00,3.0741391e+02,1.5628592e+01,1.0000000e+01,6.0962510e-01
2.2900029e-01,5.6336494e+01,7.7142371e+02,8.6441833e+01,5.0232548e-01,5.6821421e-02,1.2000000e+01,0.0000000e+00,3.0856949e+02,1.5697670e+01,1.0000000e+01,6.0962510e-01
2.3000029e-01,5.6212688e+01,7.7430536e+02,8.7213257e+01,5.0453597e-01,5.7323746e-02,1.2000000e+01,0.0000000e+00,3.0972214e+02,1.5766748e+01,1.0000000e+01,6.0962510e-01
2.3100029e-01,5.6089188e+01,7.7717981e+02,8.7987564e+01,5.0674647e-01,5.7828281e-02,1.2000000e+01,0.0000000e+00,3.1087192e+02,1.5835827e+01,1.0000000e+01,6.0962510e-01
2.3200029e-01,5.5965992e+01,7.8004706e+02,8.8764748e+01,5.0895697e-01,5.8335029e-02,1.2000000e+01,0.0000000e+00,3.1201883e+02,1.5904904e+01,1.0000000e+01,6.0962510e-01
2.3300029e-01,5.5843102e+01,7.8290710e+02,8.9544792e+01,5.1116747e-01,5.8843985e-02,1.2000000e+01,0.0000000e+00,3.1316284e+02,1.5973983e+01,1.0000000e+01,6.0962510e-01
2.3400030e-01,5.5720512e+01,7.8576001e+02,9.0327698e+01,5.1337796e-01,5.9355151e-02,1.2000000e+01,0.0000000e+00,3.1430402e+02,1.6043060e+01,1.0000000e+01,6.0962510e-01
2.3500030e-01,5.5598228e+01,7.8860577e+02,9.1113457e+01,5.1558846e-01,5.9868529e-02,1.2000000e+01,0.0000000e+00,3.1544232e+02,1.6112139e+01,1.0000000e+01,6.0962510e-01
2.3600030e-01,5.5476246e+01,7.9144440e+02,9.1902061e+01,5.1779896e-01,6.0384117e-02,1.2000000e+01,0.0000000e+00,3.1657776e+02,1.6181217e+01,1.0000000e+01,6.0962510e-01
2.3700030e-01,5.5354565e+01,7.9427588e+02,9.2693504e+01,5.2000946e-01,6.0901918e-02,1.2000000e+01,0.0000000e+00,3.1771036e+02,1.6250296e+01,1.0000000e+01,6.0962510e-01
2.3800030e-01,5.5233185e+01,7.9710028e+02,9.3487778e+01,5.2221996e-01,6.1421927e-02,1.2000000e+01,0.0000000e+00,3.1884012e+02,1.6319372e+01,1.0000000e+01,6.0962510e-01
2.3900031e-01,5.5112106e+01,7.9991760e+02,9.4284882e+01,5.2443045e-01,6.1944146e-02,1.2000000e+01,0.0000000e+00,3.1996704e+02,1.6388451e+01,1.0000000e+01,6.0962510e-01
2.4000031e-01,5.4991329e+01,8.0272784e+02,9.5084801e+01,5.2664095e-01,6.2468577e-02,1.2000000e+01,0.0000000e+00,3.2109116e+02,1.6457529e+01,1.0000000e+01,6.0962510e-01
2.4100031e-01,5.4870850e+01,8.0553107e+02,9.5887527e+01,5.2885145e-01,6.2995218e-02,1.2000000e+01,0.0000000e+00,3.2221243e+02,1.6526608e+01,1.0000000e+01,6.0962510e-01
2.4200031e-01,5.4750671e+01,8.0832727e+02,9.6693062e+01,5.3106195e-01,6.3524067e-02,1.2000000e+01,0.0000000e+00,3.2333090e+02,1.6595686e+01,1.0000000e+01,6.0962510e-01
2.4300031e-01,5.4630791e+01,8.1111646e+02,9.7501389e+01,5.3327245e-01,6.4055130e-02,1.2000000e+01,0.0000000e+00,3.2444659e+02,1.6664762e+01,1.0000000e+01,6.0962510e-01
2.4400032e-01,5.4511208e+01,8.1389862e+02,9.8312508e+01,5.3548294e-01,6.4588405e-02,1.2000000e+01,0.0000000e+00,3.2555945e+02,1.6733841e+01,1.0000000e+01,6.0962510e-01
2.4500032e-01,5.4391922e+01,8.1667383e+02,9.9126404e+01,5.3769344e-01,6.5123886e-02,1.2000000e+01,0.0000000e+00,3.2666953e+02,1.6802919e+01,1.0000000e+01,6.0962510e-01
2.4600032e-01,5.4272934e+01,8.1944208e+02,9.9943077e+01,5.3990394e-01,6.5661579e-02,1.2000000e+01,0.0000000e+00,3.2777682e+02,1.6871998e+01,1.0000000e+01,6.0962510e-01
2.4700032e-01,5.4154240e+01,8.2220337e+02,1.0076252e+02,5.4211444e-01,6.6201486e-02,1.2000000e+01,0.0000000e+00,3.2888135e+02,1.6941076e+01,1.0000000e+01,6.0962510e-01
2.4800032e-01,5.4035843e+01,8.2495776e+02,1.0158472e+02,5.4432493e-01,6.6743597e-02,1.2000000e+01,0.0000000e+00,3.2998312e+02,1.7010153e+01,1.0000000e+01,6.0962510e-01
2.4900033e-01,5.3917740e+01,8.2770526e+02,1.0240968e+02,5.4653543e-01,6.7287922e-02,1.2000000e+01,0.0000000e+00,3.3108212e+02,1.7079231e+01,1.0000000e+01,6.0962510e-01
2.5000033e-01,5.3799931e+01,8.3044586e+02,1.0323739e+02,5.4874593e-01,6.7834459e-02,1.2000000e+01,0.0000000e+00,3.3217834e+02,1.7148310e+01,1.0000000e+01,6.0962510e-01
2.5100031e-01,5.3682415e+01,8.3317957e+02,1.0406783e+02,5.5095643e-01,6.8383202e-02,1.2000000e+01,0.0000000e+00,3.3327182e+02,1.7217388e+01,1.0000000e+01,6.0962510e-01
2.5200030e-01,5.3565189e+01,8.3590643e+02,1.0490102e+02,5.5316693e-01,6.8934157e-02,1.2000000e+01,0.0000000e+00,3.3436258e+02,1.7286465e+01,1.0000000e+01,6.0962510e-01
2.5300029e-01,5.3448257e+01,8.3862646e+02,1.0573692e+02,5.5537742e-01,6.9487326e-02,1.2000000e+01,0.0000000e+00,3.3545059e+02,1.7355543e+01,1.0000000e+01,6.0962510e-01
2.5400028e-01,5.3331615e+01,8.4133966e+02,1.0657555e+02,5.5758792e-01,7.0042700e-02,1.2000000e+01,0.0000000e+00,3.3653586e+02,1.7424622e+01,1.0000000e+01,6.0962510e-01
2.5500026e-01,5.3215267e+01,8.4404608e+02,1.0741689e+02,5.5979842e-01,7.0600286e-02,1.2000000e+01,0.0000000e+00,3.3761844e+02,1.7493700e+01,1.0000000e+01,6.0962510e-01
